title,description,poster_url
WSU The Final Chapter,"Women Superstars Uncensored - The Final Chapter (iPPV) in Union City, New Jersey at the ACE Arena: Niya b Athena in a rookies match, The Boston Shore (Amber and Lexxus) b Jennifer Cruz and Monique, Amy Lee b Latasha and WSU Tag Team champion Tina San Antonio in a 3-WAY, Jamilia Craft b Allysin Kay in a rookies match, Jana b Cindy Rogers and WSU Tag Team champion Marti Belle in a 3-WAY (After the match, the Cosmo Club *Amy Lee and Cindy Rogers* attacked Marti Belle and Jana until Latasha and Tina San Antonio made the save!), Alicia and Sassy Stephanie b WSU Spirit champion Brittney Savage and Rick Cataldo, Jessicka Havok b Nikki Roxx in an Uncensored Rules match to extend her undefeated streak, 2011 WSU Hall of Fame Class was announced (Luna Vachon, April Hunter, and Ivory), WSU champion Mercedes Martinez b All Guts No Glory champion Angel Orsini in a 40:00 Title vs Title Ladder match to become the Undisputed World champion of WSU.",https://image.tmdb.org/t/p/w500/kFTVzYS85wTe9XchIsmKQFYJiGc.jpg
WSU Mutiny,"Whether or not Jessicka Havok is still the WSU World Champion following “Secret Show” #3, she will face Alpha Female for the very first time on 2/8/14! After Alpha Female was unexpectedly added to the “Mutiny” lineup, fans bombarded WSU Management with messages demanding this international dream match. We have gone out of our way to accommodate these requests.  Because of Shanna’s cooperation, WSU Management has agreed to reward Portugal’s Perfect Athlete by letting her hand-pick her new opponent for “Mutiny.” Shanna will now team with Chris Dickinson against Candice LeRae and Joey Ryan in an intergender tag team match that will have major implications on May’s “Queen and King of the Ring” Mixed Tag Team Tournament.",https://image.tmdb.org/t/p/w500/ttxtddkUvbF9aF5fBQyUl3L2onN.jpg
Bar Wrestling 17 Not Bad For Tourists,"Not Bad For Tourists Results Credit SoCal Uncensored RockNES Monsters (Yuma and Kevin Martenson) over Scorpio Sky and Watts. Brody King over Ethan Page. Taya Valkyrie, Katarina Leigh, and Killer Baes (Laura James and Heather Monroe) over Joey Ryan, James Ellsworth, and PPRay (Ray Rosas and Peter Avalon). PJ Black over Tyler Bateman. DoomFly (Eli Everfly and Delilah Doom) over Luchasaurus and Super Panda. Brian Cage over Flip Gordon.",https://image.tmdb.org/t/p/w500/iEdPSPAapwM9cp8td5qwNtb9izV.jpg
Ice Ribbon New Ice Ribbon #902 ~ Ryogoku KFC Ribbon,"As I mentioned at the top, this was a rough spot for them. It was a perfectly fine match but it had little chance of being better than the two matches that came before it as while both have a lot of spunk they aren't on the same level as Nakajima, Fujimoto, Sakura, etc. Yuuka in particular is still growing, seems like a bit of a stretch to put her in the main event of their biggest show but they must see a lot in her down the road. The emotion was there by the wrestlers and Sera has gotten a mean streak recently, but the transitions were shaky and I never brought into Yuuka having a chance of winning. Solid and fun, but that is about as far as it went.",https://image.tmdb.org/t/p/w500/rZkReJUbpu2TYHRykFH4ORDULs2.jpg
The Mystic Nine Side Story: Flowers Bloom in February,"The side story narrates the effort of relocating a cultural relic safeguarded beneath an ancient tomb during the Sino-Japanese era. Er Yue Hong undertook this mission by approaching the tomb which on the surface is a heavily pre-occupied Japanese army base. Tapping his skills for Chinese opera and utilizing his connections, he performed as an opera singer while fighting off the Japanese soldiers on the other. With his wisdom and bravery, he strives with his might to recover the relic.",https://image.tmdb.org/t/p/w500/qUhS7Jt3kPkDkS5fi8hT6iScc7T.jpg
Eat Up!,Karina is a young waitress who dreams of making a name for herself in the competitive sport of food eating. Her appetite for success is extremely useful but unforeseen challenges prove to be more than a mouthful.,https://image.tmdb.org/t/p/w500/4YPkZAwo4xmUIU7H8EEXfdEBeL3.jpg
Stardom Cinderella Tournament,"What is Stardom's Cinderella Tournament? The Cinderella Tournament is an annual one night tournament held by Stardom every spring since 2015. What is the format of the tournament? This is a single elimination 4 round tournament. Matches in the first 3 rounds have time limits. The exact time limit varies from round to round. The final match has no time limit. Victory is possible via pinfall, submission, time limit draw, count out or over the top rope eliminations. Like all Stardom matches, disqualifications are unlikely since referees tend to let the action go as far as possible. In case of a draw, both wrestlers are knocked out of the tournament.",https://via.placeholder.com/300x450.png?text=No+Image
The Game,"The Game (Sinhala: ද ගේම්) is a 2022 Sri Lankan Sinhala action thriller film directed by Suranga de Alwis and produced by Nishantha Weerasinghe for Sangeetha Films, and distributed by A4Movie.[1] The film stars Ranjan Ramanayake, Sriyantha Mendis and Janith Wickramage in lead roles,[2] whereas Buddhika Jayaratne, Dhananjaya Siriwardena and Wasantha Kumaravila made supportive roles.The film revolves around an extremist who started to assassinate a powerful aristocrat, where the theme loosely based on April 21 Easter Sunday Bombings occurred in Sri Lanka.",https://image.tmdb.org/t/p/w500/4UOa079915QjiTA2u5hT2yKVgUu.jpg
Stoley 2 ( Street Transporters ),A car thief gets into it with his rival who's on top of his game for territory and the war falls in the streets of Kansas City with the police cracking down on stolen car's and their sight set on Mac's crew and the Kia Boyz Officer's are closing in fast Now Mac has to pick between his freedom and his friends,https://image.tmdb.org/t/p/w500/dszl2BYpDkZ8YgBqRzFpRP6HzAh.jpg
EVE Special Edition,"Pro-Wrestling:EVE presents ""Special Edition!"" feat: Pro-Wrestling:EVE Championship Fought Under London Rules Alpha Female (C) vs ""Amazon"" Ayesha Ray Nikki Storm (NKA Nikki Cross) vs Kat Waters (FKA Impact Knockout Champion Winter and WWE Diva Katie Lea) Must Win Match Rhia O'Reilly vs Kirsty Love European Dream Match Blue Nikita vs Jenny Sjodin (This match wound up being Jenny Sjodin's final match due to injury) First Time Ever In Women's Wrestling - Twins vs Twins The Blossom Twins vs The Owens Twins.",https://image.tmdb.org/t/p/w500/34MMgxQCRwCZ0vtXNAvIU5NhNWv.jpg
"EVE Riot, Grrrls!","ingles Match, 1 Fall, 20 Minute Time Limit Rhia O'Reilly vs Sierra Loxton Singles Match, 1 Fall, 20 Minute Time Limit Addy Starr vs Charli Evans Co-Main Event: 2018 SHE-1 SERIES Qualifying Match, 1 Fall, 30 Minute Time Limit Kay Lee Ray vs Viper Singles Match, 1 Fall, 20 Minute Time Limit Laura Di Matteo vs Zoe Lucas Tag Team Match, 1 Fall, 20 Minute Time Limit Erin Angel and Martina vs Jamie Hayter and Jetta Pro-Wrestling:EVE Championship Match, 1 Fall, 60 Minute Time Limit Charlie Morgan (c) vs Kasey.",https://image.tmdb.org/t/p/w500/4FegJGGUrz68PaLSXPvInmHokA0.jpg
PWWA Champions United,"The PWWA Championship is a professional wrestling championship in Pro Wrestling Women's Alliance. It is a competition for the Wrestling Australia Pro. Championship reigns are determined by professional wrestling matches, which competitors are involved in scripted rivalries. These narratives create feuds between the various competitors who cast them as villains and heroines.",https://image.tmdb.org/t/p/w500/wxvJPlixDpQBoiXcoSylj0GUqJa.jpg
Resistance/Girl Fight Chapter III: Death Becomes Her Female Deathmatch Tournament,"Eight Woman Deathmatch Tournament NO ROPE BARBED WIRE ""Hardcore Diva"" Ludark Shaitan vs. ""Crimson Queen"" Rebecca Payne BARBED WIRE BASEBALL BAT ""Toughest Broad In Wrestling"" Randi West vs. ""Hardcore Princess"" Jewells Malone DOG COLLAR ""Icon"" Mickie Knuckles vs. ""East Coast Barbie"" Maria Manic 10,001 THUMBTACKS ""Pumpkin Queen"" Sage Sin vs. Khloe Semifinals and Finals will feature Taipei Broken Glass & Steel Cage Fluorescent Lightubes Deathmatches! Girl Fight Wrestling.",https://image.tmdb.org/t/p/w500/xYjXEbLeczHBet1NJMAiS8kbC70.jpg
GWF Women's Wrestling Revolution 8: All Eyes On Us,"Revolution 8 was Germany's first-ever all-female wrestling evening event and featured two huge title matches. For the first time the PROGRESS Women's Title was defended in Germany as Australia's Toni Storm competed against wrestling legend Wesna. In the second title bout the undefeated GWF Women's Champion Katey Harvey fought against The Daredevil from Greece Blue Nikita in a gruesome No Disqualification Match! Also in action: Jamie Hayter from England made her return, Melanie Gray from Germany and Audrey Bride from Hungary competed in a tag team match against each other, The Amazon Ayesha Raymond made a huge statement towards the GWF Women's Champion, Laura Di Matteo, Killer Kelly, Valkyrie and many more.",https://via.placeholder.com/300x450.png?text=No+Image
GWF Women's Wrestling Revolution 1,"The first edition of Women's Wrestling Revolution presented by the German Wrestling Federation features a tournament of six of the best female competitors in Europe: Pollyanna, Xia Brookside, Sweet Saraya, Audrey Bride, Jamie Hayter and Laura Wellings. Whoever wins the tournament will get a title shot for the GSW Ladies Championship. Also Wesna and Shanna meet for the GSW Ladies Title in a showstealer-showdown. Plus: The GWF Loserweight Title is on the line.",https://image.tmdb.org/t/p/w500/anJM90k5zjp89wMU2aZCGRkcQo5.jpg
GWF Women's Wrestling Revolution 7,"Welcome to the revolution. For now the seventh time GWF brings you the best Women's Wrestling with competitors from all around the globe! Because of a snow storm in Ireland GWF Women's Champion Katey Harvey and Valkyrie unfortunately couldn't board their plane to Germany. Luckily GWF found suitable replacements in Veda Scott from the United States and Killer Kelly from Portugal. Kelly teamed up with GWF Berlin Champion Lucky Kid to take on the Croatian Panther Wesna and a well known opponent of Lucky Kid. While the feud between Melanie Gray and Audrey Bride intensifies with severe consequences, the fans saw an absolute International Dream Match in the main event. Debuting Laura Di Matteo from Italy finds herself in a Triple Threat Match with Kaitlien Diemond from Canada and Blue Nikita from Greece.",https://image.tmdb.org/t/p/w500/bkUYaRlkwNLO8vmzUq6OIcd46rp.jpg
One Night in Tehran,"New York, Tokyo and Mumbai all have their own nightlife. And so does Tehran; a nocturnal underground world unlike any other — A girl looking for her happiness within the chaos of this swallowing world gets into a night cab, unaware of how her life is going to change forever.",https://image.tmdb.org/t/p/w500/pdJpOBNKtvQUPkqmTbTIQ9DKaX8.jpg
Women Of Warriors VI,"April 20, 2017, MGM Television announced that Mark Burnett, MGM's President, Television Group and Digital, and Jeanie Buss formed a partnership to develop new content across a range of unscripted programming and digital formats for WOW!. Its fifth season commenced production in Los Angeles on October 2018, with its live event at the historic Belasco Theater in Los Angeles.",https://image.tmdb.org/t/p/w500/soZpJj7vuUpQvauDt99F1qzaEZz.jpg
The War of the Frames,"This film is based on a self-published comic by Peter Looles. The basic idea of the movie is that the characters within a comic page can penetrate each panel and interact with each other, so they go to war. The first official screening of the film was at the 2015 Camera Zizanio film festival.",https://image.tmdb.org/t/p/w500/ubok7dYIQTgAcM2r0ql8IQPnV0M.jpg
The Cereal Man,"In 2010, a ginger boy came out the clos- I mean pantry, and he gave Andrew cereal. He traumatized Andrew and exactly one year later, after Andrew had moved to a new house, he came back. Since then, Andrew has dedicated his life to finding and stopping this man. It's been especially hard because the ginger hasn't shown up since 2011.",https://via.placeholder.com/300x450.png?text=No+Image
The Vindicator,This movie about spy warfare and jungle fighting tells the legendary story of a Chinese man fighting with 13 professional soldiers from the enemy country during World War II and hunting them one by one.,https://image.tmdb.org/t/p/w500/vgdqGHVBYQJX9QDuWjmrwbB54T1.jpg
UFC Fight Night 213: Kattar vs. Allen,Featherweight Calvin Kattar vs. Arnold Allen  Welterweight Max Griffin vs. Tim Means  Heavyweight Jared Vanderaa vs. Waldo Cortes-Acosta  Middleweight Josh Fremd vs. Tresean Gore  Light Heavyweight Dustin Jacoby vs. Khalil Rountree Jr.,https://image.tmdb.org/t/p/w500/jBnVSWf0ahuUIHcXOh9JRDbNicx.jpg
Ariyavan,"Jeeva, a kabaddi player rescues Jessie, a friend of his fiancée after she is taken advantage of by the gang. As Jeeva tries to protect other girls and subdue the gang, he is compelled to confront brutal and dreaded gangster Thuraipandi.",https://image.tmdb.org/t/p/w500/wQCa5Wfj4W8jxP2x9vxkcEYxTVI.jpg
